GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034100,42101034100,Philadelphia County - Census Tract 341,Census Tract 341,5577,2622,0.51,0.00,0.51,10833.8,5093.5
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034200,42101034200,Philadelphia County - Census Tract 342,Census Tract 342,3399,1665,0.39,0.00,0.39,8796.6,4309.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034400,42101034400,Philadelphia County - Census Tract 344,Census Tract 344,7662,2807,1.32,0.01,1.31,5838.0,2138.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034501,42101034501,Philadelphia County - Census Tract 345.01,Census Tract 345.01,3370,1932,0.17,0.00,0.17,19505.8,11182.6
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034502,42101034502,Philadelphia County - Census Tract 345.02,Census Tract 345.02,5285,2554,0.39,0.00,0.39,13562.4,6554.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034600,42101034600,Philadelphia County - Census Tract 346,Census Tract 346,2250,1303,0.72,0.00,0.72,3143.8,1820.6
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034701,42101034701,Philadelphia County - Census Tract 347.01,Census Tract 347.01,6399,2555,0.44,0.00,0.44,14434.3,5763.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034702,42101034702,Philadelphia County - Census Tract 347.02,Census Tract 347.02,3807,1475,0.39,0.00,0.39,9702.8,3759.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034801,42101034801,Philadelphia County - Census Tract 348.01,Census Tract 348.01,4299,1996,0.54,0.00,0.54,8033.7,3730.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034802,42101034802,Philadelphia County - Census Tract 348.02,Census Tract 348.02,5373,2281,0.48,0.00,0.48,11293.8,4794.6
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034803,42101034803,Philadelphia County - Census Tract 348.03,Census Tract 348.03,4390,1794,0.49,0.00,0.49,8942.0,3654.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101034900,42101034900,Philadelphia County - Census Tract 349,Census Tract 349,5543,2732,0.75,0.00,0.75,7384.8,3639.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035100,42101035100,Philadelphia County - Census Tract 351,Census Tract 351,4086,2462,0.64,0.26,0.39,10609.8,6392.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035200,42101035200,Philadelphia County - Census Tract 352,Census Tract 352,4482,1828,0.72,0.01,0.71,6314.8,2575.5
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035301,42101035301,Philadelphia County - Census Tract 353.01,Census Tract 353.01,5300,2061,0.55,0.01,0.53,9981.6,3881.5
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035302,42101035302,Philadelphia County - Census Tract 353.02,Census Tract 353.02,4462,2013,0.59,0.01,0.58,7711.3,3478.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035500,42101035500,Philadelphia County - Census Tract 355,Census Tract 355,7282,3079,0.88,0.00,0.88,8235.7,3482.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035601,42101035601,Philadelphia County - Census Tract 356.01,Census Tract 356.01,5439,2525,0.79,0.00,0.78,6940.4,3222.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035602,42101035602,Philadelphia County - Census Tract 356.02,Census Tract 356.02,3617,1310,0.54,0.00,0.54,6716.0,2432.4
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035701,42101035701,Philadelphia County - Census Tract 357.01,Census Tract 357.01,4745,2007,0.23,0.00,0.23,20529.5,8683.4
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035702,42101035702,Philadelphia County - Census Tract 357.02,Census Tract 357.02,4405,1821,0.60,0.00,0.60,7317.4,3025.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035800,42101035800,Philadelphia County - Census Tract 358,Census Tract 358,5948,2347,0.68,0.00,0.68,8764.2,3458.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101035900,42101035900,Philadelphia County - Census Tract 359,Census Tract 359,5309,2242,0.87,0.00,0.87,6125.6,2586.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036000,42101036000,Philadelphia County - Census Tract 360,Census Tract 360,3201,1188,0.79,0.00,0.79,4057.9,1506.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036100,42101036100,Philadelphia County - Census Tract 361,Census Tract 361,4083,1628,0.48,0.00,0.48,8594.5,3426.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036201,42101036201,Philadelphia County - Census Tract 362.01,Census Tract 362.01,4744,2149,0.40,0.01,0.40,11906.7,5393.7
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036202,42101036202,Philadelphia County - Census Tract 362.02,Census Tract 362.02,6138,2409,0.43,0.00,0.43,14243.5,5590.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036203,42101036203,Philadelphia County - Census Tract 362.03,Census Tract 362.03,5129,1923,0.60,0.03,0.57,9003.1,3375.5
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036301,42101036301,Philadelphia County - Census Tract 363.01,Census Tract 363.01,3695,1382,0.92,0.03,0.90,4120.2,1541.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036302,42101036302,Philadelphia County - Census Tract 363.02,Census Tract 363.02,3543,1346,0.19,0.00,0.19,18254.2,6934.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036303,42101036303,Philadelphia County - Census Tract 363.03,Census Tract 363.03,6726,2519,0.99,0.00,0.99,6815.8,2552.6
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036400,42101036400,Philadelphia County - Census Tract 364,Census Tract 364,703,417,1.74,0.00,1.74,404.5,239.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036501,42101036501,Philadelphia County - Census Tract 365.01,Census Tract 365.01,5562,2458,0.70,0.00,0.70,7932.1,3505.4
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036502,42101036502,Philadelphia County - Census Tract 365.02,Census Tract 365.02,4077,1518,0.67,0.00,0.67,6092.5,2268.4
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036600,42101036600,Philadelphia County - Census Tract 366,Census Tract 366,1643,1350,0.94,0.55,0.39,4237.1,3481.5
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036700,42101036700,Philadelphia County - Census Tract 367,Census Tract 367,2542,1529,0.31,0.00,0.31,8209.5,4938.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101036900,42101036900,Philadelphia County - Census Tract 369,Census Tract 369,6966,708,0.79,0.07,0.72,9704.3,986.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101037200,42101037200,Philadelphia County - Census Tract 372,Census Tract 372,4244,1882,0.40,0.00,0.40,10682.3,4737.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101037300,42101037300,Philadelphia County - Census Tract 373,Census Tract 373,5137,2625,1.06,0.06,0.99,5170.8,2642.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101037500,42101037500,Philadelphia County - Census Tract 375,Census Tract 375,3771,1557,0.40,0.00,0.40,9457.6,3904.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101037600,42101037600,Philadelphia County - Census Tract 376,Census Tract 376,2986,1220,0.28,0.00,0.28,10781.6,4405.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101037700,42101037700,Philadelphia County - Census Tract 377,Census Tract 377,5635,1506,0.28,0.00,0.28,19805.5,5293.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101037800,42101037800,Philadelphia County - Census Tract 378,Census Tract 378,2504,1192,2.20,0.75,1.45,1724.8,821.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101037900,42101037900,Philadelphia County - Census Tract 379,Census Tract 379,5315,2386,0.53,0.00,0.53,10014.9,4495.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038000,42101038000,Philadelphia County - Census Tract 380,Census Tract 380,2375,960,0.34,0.00,0.34,7033.2,2842.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038100,42101038100,Philadelphia County - Census Tract 381,Census Tract 381,833,332,1.92,0.63,1.29,646.9,257.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038200,42101038200,Philadelphia County - Census Tract 382,Census Tract 382,2631,1032,0.72,0.01,0.71,3726.3,1461.6
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038300,42101038300,Philadelphia County - Census Tract 383,Census Tract 383,4157,1126,1.18,0.00,1.18,3513.3,951.6
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038400,42101038400,Philadelphia County - Census Tract 384,Census Tract 384,2437,1007,0.98,0.00,0.98,2478.3,1024.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038500,42101038500,Philadelphia County - Census Tract 385,Census Tract 385,1888,939,0.52,0.00,0.52,3652.1,1816.4
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038600,42101038600,Philadelphia County - Census Tract 386,Census Tract 386,1320,605,1.29,0.01,1.28,1034.6,474.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038700,42101038700,Philadelphia County - Census Tract 387,Census Tract 387,2348,735,0.80,0.01,0.79,2961.8,927.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038800,42101038800,Philadelphia County - Census Tract 388,Census Tract 388,3718,1905,0.54,0.00,0.53,6960.1,3566.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101038900,42101038900,Philadelphia County - Census Tract 389,Census Tract 389,3080,1343,0.49,0.00,0.49,6229.5,2716.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101039000,42101039000,Philadelphia County - Census Tract 390,Census Tract 390,8154,2827,0.78,0.00,0.78,10389.6,3602.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980000,42101980000,Philadelphia County - Census Tract 9800,Census Tract 9800,601,85,4.03,0.58,3.44,174.5,24.7
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980100,42101980100,Philadelphia County - Census Tract 9801,Census Tract 9801,74,46,2.21,0.09,2.11,35.0,21.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980200,42101980200,Philadelphia County - Census Tract 9802,Census Tract 9802,504,65,2.10,0.10,2.01,251.0,32.4
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980300,42101980300,Philadelphia County - Census Tract 9803,Census Tract 9803,2,1,2.94,0.01,2.93,0.7,0.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980400,42101980400,Philadelphia County - Census Tract 9804,Census Tract 9804,0,0,1.15,0.02,1.13,0.0,0.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980500,42101980500,Philadelphia County - Census Tract 9805,Census Tract 9805,0,0,0.16,0.01,0.16,0.0,0.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980600,42101980600,Philadelphia County - Census Tract 9806,Census Tract 9806,0,0,0.50,0.00,0.50,0.0,0.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980700,42101980700,Philadelphia County - Census Tract 9807,Census Tract 9807,5,1,2.97,0.67,2.30,2.2,0.4
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980800,42101980800,Philadelphia County - Census Tract 9808,Census Tract 9808,6,4,0.83,0.02,0.81,7.4,4.9
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101980900,42101980900,Philadelphia County - Census Tract 9809,Census Tract 9809,30,20,7.99,1.34,6.65,4.5,3.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101989100,42101989100,Philadelphia County - Census Tract 9891,Census Tract 9891,7765,0,1.67,0.64,1.03,7546.5,0.0
